shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
M1010059,40.790550,-73.947508,70005
M1010059,40.790550,-73.947508,80001
M1010059,40.790302,-73.947689,80002
M1010059,40.789672,-73.948149,80003
M1010059,40.789345,-73.948386,80004
M1010059,40.789345,-73.948386,90001
M1010059,40.789052,-73.948599,90002
M1010059,40.788422,-73.949059,90003
M1010059,40.788258,-73.949178,90004
M1010059,40.788258,-73.949178,100001
M1010059,40.787792,-73.949519,100002
M1010059,40.787246,-73.949917,100003
M1010059,40.787246,-73.949917,110001
M1010059,40.787162,-73.949979,110002
M1010059,40.786532,-73.950429,110003
M1010059,40.785862,-73.950929,110004
M1010059,40.785792,-73.950979,110005
M1010059,40.785496,-73.951192,110006
M1010059,40.785496,-73.951192,120001
M1010059,40.785182,-73.951419,120002
M1010059,40.784552,-73.951889,120003
M1010059,40.784396,-73.952002,120004
M1010059,40.784396,-73.952002,130001
M1010059,40.783932,-73.952339,130002
M1010059,40.783302,-73.952799,130003
M1010059,40.782915,-73.953081,130004
M1010059,40.782915,-73.953081,140001
M1010059,40.782672,-73.953259,140002
M1010059,40.782052,-73.953719,140003
M1010059,40.781422,-73.954179,140004
M1010059,40.781322,-73.954259,140005
M1010059,40.781112,-73.954405,140006
M1010059,40.781112,-73.954405,150001
M1010059,40.780792,-73.954629,150002
M1010059,40.780162,-73.955089,150003
M1010059,40.779492,-73.955579,150004
M1010059,40.779293,-73.955720,150005
M1010059,40.779293,-73.955720,160001
M1010059,40.779182,-73.955799,160002
M1010059,40.778802,-73.956079,160003
M1010059,40.778172,-73.956549,160004
M1010059,40.777542,-73.957009,160005
M1010059,40.777202,-73.957253,160006
M1010059,40.777202,-73.957253,170001
M1010059,40.776902,-73.957469,170002
M1010059,40.776272,-73.957939,170003
M1010059,40.775632,-73.958399,170004
M1010059,40.774952,-73.958899,170005
M1010059,40.774844,-73.958978,170006
M1010059,40.774844,-73.958978,180001
M1010059,40.774652,-73.959119,180002
M1010059,40.774272,-73.959389,180003
M1010059,40.773632,-73.959859,180004
M1010059,40.773277,-73.960118,180005
M1010059,40.773277,-73.960118,190001
M1010059,40.773002,-73.960319,190002
M1010059,40.772362,-73.960779,190003
M1010059,40.771732,-73.961249,190004
M1010059,40.771376,-73.961509,190005
M1010059,40.771376,-73.961509,200001
M1010059,40.771102,-73.961709,200002
M1010059,40.770412,-73.962209,200003
M1010059,40.770292,-73.962295,200004
M1010059,40.770292,-73.962295,210001
M1010059,40.769732,-73.962699,210002
M1010059,40.769102,-73.963159,210003
M1010059,40.768737,-73.963429,210004
M1010059,40.768737,-73.963429,220001
M1010059,40.768482,-73.963619,220002
M1010059,40.767852,-73.964079,220003
M1010059,40.767802,-73.964109,220004
M1010059,40.767689,-73.964193,220005
M1010059,40.767689,-73.964193,230001
M1010059,40.767522,-73.964319,230002
M1010059,40.767222,-73.964529,230003
M1010059,40.766602,-73.964979,230004
M1010059,40.765992,-73.965429,230005
M1010059,40.765352,-73.965899,230006
M1010059,40.765224,-73.965992,230007
M1010059,40.765224,-73.965992,240001
M1010059,40.764722,-73.966359,240002
M1010059,40.764102,-73.966809,240003
M1010059,40.763793,-73.967034,240004
M1010059,40.763793,-73.967034,250001
M1010059,40.763472,-73.967269,250002
M1010059,40.762842,-73.967729,250003
M1010059,40.762222,-73.968199,250004
M1010059,40.762088,-73.968292,250005
M1010059,40.762088,-73.968292,260001
M1010059,40.761592,-73.968639,260002
M1010059,40.760952,-73.969109,260003
M1010059,40.760242,-73.969629,260004
M1010059,40.760101,-73.969731,260005
M1010059,40.760101,-73.969731,270001
M1010059,40.759622,-73.970079,270002
M1010059,40.758992,-73.970539,270003
M1010059,40.758372,-73.970989,270004
M1010059,40.758023,-73.971244,270005
M1010059,40.758023,-73.971244,280001
M1010059,40.757742,-73.971449,280002
M1010059,40.757112,-73.971909,280003
M1010059,40.756567,-73.972304,280004
M1010059,40.756567,-73.972304,290001
M1010059,40.756492,-73.972359,290002
M1010059,40.756112,-73.972639,290003
M1010059,40.755862,-73.972819,290004
M1010059,40.755562,-73.973039,290005
M1010059,40.755232,-73.973269,290006
M1010059,40.754612,-73.973729,290007
M1010059,40.754132,-73.974079,290008
M1010059,40.754123,-73.974085,290009
M1010059,40.754123,-73.974085,300001
M1010059,40.753982,-73.974189,300002
M1010059,40.753662,-73.974419,300003
M1010059,40.753362,-73.974649,300004
M1010059,40.752732,-73.975099,300005
M1010059,40.752392,-73.975349,300006
M1010059,40.752302,-73.975419,300007
M1010059,40.752112,-73.975559,300008
M1010059,40.751762,-73.975809,300009
M1010059,40.751652,-73.975889,300010
M1010059,40.751462,-73.976019,300011
M1010059,40.750827,-73.976497,300012
M1010059,40.750827,-73.976497,310001
M1010059,40.750772,-73.976539,310002
M1010059,40.750142,-73.976989,310003
M1010059,40.749748,-73.977273,310004
M1010059,40.749748,-73.977273,320001
M1010059,40.749532,-73.977429,320002
M1010059,40.748912,-73.977889,320003
M1010059,40.748292,-73.978339,320004
M1010059,40.748102,-73.978477,320005
M1010059,40.748102,-73.978477,330001
M1010059,40.747672,-73.978789,330002
M1010059,40.747062,-73.979239,330003
M1010059,40.746392,-73.979719,330004
M1010059,40.746209,-73.979855,330005
M1010059,40.746209,-73.979855,340001
M1010059,40.745732,-73.980209,340002
M1010059,40.745112,-73.980659,340003
M1010059,40.744492,-73.981109,340004
M1010059,40.744079,-73.981408,340005
M1010059,40.744079,-73.981408,350001
M1010059,40.743872,-73.981559,350002
M1010059,40.743252,-73.982009,350003
M1010059,40.742642,-73.982459,350004
M1010059,40.742353,-73.982668,350005
M1010059,40.742353,-73.982668,360001
M1010059,40.742022,-73.982909,360002
M1010059,40.741402,-73.983359,360003
M1010059,40.741090,-73.983585,360004
M1010059,40.741090,-73.983585,370001
M1010059,40.740782,-73.983809,370002
M1010059,40.740162,-73.984269,370003
M1010059,40.740040,-73.983975,370004
M1010059,40.740040,-73.983975,380001
M1010059,40.739492,-73.982659,380002
M1010059,40.738950,-73.983055,380003
M1010059,40.738950,-73.983055,390001
M1010059,40.738822,-73.983149,390002
M1010059,40.738662,-73.983249,390003
M1010059,40.738162,-73.983629,390004
M1010059,40.737542,-73.984079,390005
M1010059,40.736952,-73.984509,390006
M1010059,40.736832,-73.984589,390007
M1010059,40.736692,-73.984699,390008
M1010059,40.736683,-73.984705,390009
M1010059,40.736683,-73.984705,400001
M1010059,40.736452,-73.984879,400002
M1010059,40.736372,-73.984939,400003
M1010059,40.736102,-73.985129,400004
M1010059,40.735782,-73.985359,400005
M1010059,40.735492,-73.985569,400006
M1010059,40.735202,-73.985789,400007
M1010059,40.734902,-73.985999,400008
M1010059,40.734844,-73.986040,400009
M1010059,40.734844,-73.986040,410001
M1010059,40.734612,-73.986209,410002
M1010059,40.733972,-73.986679,410003
M1010059,40.733282,-73.987179,410004
M1010059,40.732929,-73.987440,410005
M1010059,40.732929,-73.987440,420001
M1010059,40.732592,-73.987689,420002
M1010059,40.731952,-73.988149,420003
M1010059,40.731672,-73.988349,420004
M1010059,40.731312,-73.988609,420005
M1010059,40.730944,-73.988878,420006
M1010059,40.730944,-73.988878,430001
M1010059,40.730712,-73.989049,430002
M1010059,40.730122,-73.989479,430003
M1010059,40.729892,-73.989659,430004
M1010059,40.729562,-73.989909,430005
M1010059,40.729102,-73.990232,430006
M1010060,40.729603,-73.990022,10001
M1010060,40.729562,-73.989909,10002
M1010060,40.729892,-73.989659,10003
M1010060,40.730122,-73.989479,10004
M1010060,40.730404,-73.989273,10005
M1010060,40.730404,-73.989273,20001
M1010060,40.730712,-73.989049,20002
M1010060,40.731312,-73.988609,20003
M1010060,40.731672,-73.988349,20004
M1010060,40.731701,-73.988328,20005
M1010060,40.731701,-73.988328,30001
M1010060,40.731952,-73.988149,30002
M1010060,40.732592,-73.987689,30003
M1010060,40.733282,-73.987179,30004
M1010060,40.733720,-73.986861,30005
M1010060,40.733720,-73.986861,40001
M1010060,40.733972,-73.986679,40002
M1010060,40.734612,-73.986209,40003
M1010060,40.734902,-73.985999,40004
M1010060,40.735202,-73.985789,40005
M1010060,40.735492,-73.985569,40006
M1010060,40.735540,-73.985534,40007
M1010060,40.735540,-73.985534,50001
M1010060,40.735782,-73.985359,50002
M1010060,40.736102,-73.985129,50003
M1010060,40.736372,-73.984939,50004
M1010060,40.736452,-73.984879,50005
M1010060,40.736692,-73.984699,50006
M1010060,40.736832,-73.984589,50007
M1010060,40.736952,-73.984509,50008
M1010060,40.737446,-73.984148,50009
M1010060,40.737446,-73.984148,60001
M1010060,40.737542,-73.984079,60002
M1010060,40.738162,-73.983629,60003
M1010060,40.738662,-73.983249,60004
M1010060,40.738822,-73.983149,60005
M1010060,40.739492,-73.982659,60006
M1010060,40.739610,-73.982571,60007
M1010060,40.739610,-73.982571,70001
M1010060,40.740102,-73.982209,70002
M1010060,40.740722,-73.981759,70003
M1010060,40.741095,-73.981488,70004
M1010060,40.741095,-73.981488,80001
M1010060,40.741342,-73.981309,80002
M1010060,40.741952,-73.980849,80003
M1010060,40.742582,-73.980399,80004
M1010060,40.742916,-73.980158,80005
M1010060,40.742916,-73.980158,90001
M1010060,40.743192,-73.979959,90002
M1010060,40.743720,-73.979575,90003
M1010060,40.743720,-73.979575,100001
M1010060,40.743812,-73.979509,100002
M1010060,40.744442,-73.979059,100003
M1010060,40.745052,-73.978599,100004
M1010060,40.745239,-73.978461,100005
M1010060,40.745239,-73.978461,110001
M1010060,40.745722,-73.978109,110002
M1010060,40.746372,-73.977629,110003
M1010060,40.747002,-73.977169,110004
M1010060,40.747612,-73.976729,110005
M1010060,40.748015,-73.976434,110006
M1010060,40.748015,-73.976434,120001
M1010060,40.748242,-73.976269,120002
M1010060,40.748852,-73.975829,120003
M1010060,40.749132,-73.975619,120004
M1010060,40.749198,-73.975571,120005
M1010060,40.749198,-73.975571,130001
M1010060,40.749312,-73.975489,130002
M1010060,40.749432,-73.975399,130003
M1010060,40.749472,-73.975369,130004
M1010060,40.749692,-73.975209,130005
M1010060,40.750082,-73.974919,130006
M1010060,40.750782,-73.974419,130007
M1010060,40.751110,-73.974182,130008
M1010060,40.751110,-73.974182,140001
M1010060,40.751432,-73.973949,140002
M1010060,40.752062,-73.973499,140003
M1010060,40.752435,-73.973228,140004
M1010060,40.752435,-73.973228,150001
M1010060,40.752682,-73.973049,150002
M1010060,40.753322,-73.972589,150003
M1010060,40.753932,-73.972139,150004
M1010060,40.754256,-73.971902,150005
M1010060,40.754256,-73.971902,160001
M1010060,40.754562,-73.971679,160002
M1010060,40.755192,-73.971229,160003
M1010060,40.755492,-73.971009,160004
M1010060,40.755530,-73.970980,160005
M1010060,40.755530,-73.970980,170001
M1010060,40.755822,-73.970759,170002
M1010060,40.756442,-73.970309,170003
M1010060,40.757082,-73.969849,170004
M1010060,40.757692,-73.969399,170005
M1010060,40.757790,-73.969327,170006
M1010060,40.757790,-73.969327,180001
M1010060,40.758322,-73.968939,180002
M1010060,40.758942,-73.968479,180003
M1010060,40.759582,-73.968009,180004
M1010060,40.760166,-73.967586,180005
M1010060,40.760166,-73.967586,190001
M1010060,40.760272,-73.967509,190002
M1010060,40.760702,-73.967189,190003
M1010060,40.760752,-73.967149,190004
M1010060,40.760822,-73.967099,190005
M1010060,40.760922,-73.967029,190006
M1010060,40.761552,-73.966579,190007
M1010060,40.762162,-73.966129,190008
M1010060,40.762586,-73.965801,190009
M1010060,40.762586,-73.965801,200001
M1010060,40.762782,-73.965649,200002
M1010060,40.763412,-73.965169,200003
M1010060,40.764042,-73.964729,200004
M1010060,40.764072,-73.964709,200005
M1010060,40.764222,-73.964599,200006
M1010060,40.764222,-73.964599,210001
M1010060,40.764662,-73.964279,210002
M1010060,40.765292,-73.963809,210003
M1010060,40.765626,-73.963575,210004
M1010060,40.765626,-73.963575,220001
M1010060,40.765822,-73.963439,220002
M1010060,40.765872,-73.963399,220003
M1010060,40.765922,-73.963359,220004
M1010060,40.765972,-73.963319,220005
M1010060,40.766542,-73.962929,220006
M1010060,40.767117,-73.962524,220007
M1010060,40.767117,-73.962524,230001
M1010060,40.767182,-73.962479,230002
M1010060,40.767802,-73.962029,230003
M1010060,40.768139,-73.961782,230004
M1010060,40.768139,-73.961782,240001
M1010060,40.768432,-73.961569,240002
M1010060,40.769062,-73.961109,240003
M1010060,40.769742,-73.960599,240004
M1010060,40.770099,-73.960336,240005
M1010060,40.770099,-73.960336,250001
M1010060,40.770422,-73.960099,250002
M1010060,40.771052,-73.959619,250003
M1010060,40.771692,-73.959169,250004
M1010060,40.771873,-73.959037,250005
M1010060,40.771873,-73.959037,260001
M1010060,40.772312,-73.958719,260002
M1010060,40.772952,-73.958249,260003
M1010060,40.773232,-73.958047,260004
M1010060,40.773232,-73.958047,270001
M1010060,40.773592,-73.957789,270002
M1010060,40.774282,-73.957279,270003
M1010060,40.774629,-73.957028,270004
M1010060,40.774629,-73.957028,280001
M1010060,40.774962,-73.956789,280002
M1010060,40.775592,-73.956339,280003
M1010060,40.776232,-73.955869,280004
M1010060,40.776599,-73.955601,280005
M1010060,40.776599,-73.955601,290001
M1010060,40.776862,-73.955409,290002
M1010060,40.777492,-73.954949,290003
M1010060,40.778132,-73.954479,290004
M1010060,40.778483,-73.954220,290005
M1010060,40.778483,-73.954220,300001
M1010060,40.778812,-73.953979,300002
M1010060,40.779492,-73.953489,300003
M1010060,40.780122,-73.953029,300004
M1010060,40.780500,-73.952754,300005
M1010060,40.780500,-73.952754,310001
M1010060,40.780742,-73.952579,310002
M1010060,40.781382,-73.952129,310003
M1010060,40.781602,-73.951949,310004
M1010060,40.782002,-73.951669,310005
M1010060,40.782212,-73.951519,310006
M1010060,40.782277,-73.951469,310007
M1010060,40.782277,-73.951469,320001
M1010060,40.782622,-73.951209,320002
M1010060,40.783252,-73.950739,320003
M1010060,40.783525,-73.950539,320004
M1010060,40.783525,-73.950539,330001
M1010060,40.783882,-73.950279,330002
M1010060,40.784512,-73.949819,330003
M1010060,40.784582,-73.949769,330004
M1010060,40.785192,-73.949329,330005
M1010060,40.785763,-73.948902,330006
M1010060,40.785763,-73.948902,340001
M1010060,40.785862,-73.948829,340002
M1010060,40.786492,-73.948379,340003
M1010060,40.787122,-73.947919,340004
M1010060,40.787222,-73.947839,340005
M1010060,40.787742,-73.947459,340006
M1010060,40.787927,-73.947322,340007
M1010060,40.787927,-73.947322,350001
M1010060,40.788312,-73.947039,350002
M1010060,40.788372,-73.946999,350003
M1010060,40.788982,-73.946559,350004
M1010060,40.789052,-73.946509,350005
M1010060,40.789293,-73.946334,350006
M1010060,40.789293,-73.946334,360001
M1010060,40.789632,-73.946089,360002
M1010060,40.790022,-73.945799,360003
M1010060,40.790252,-73.945629,360004
M1010060,40.790542,-73.945419,360005
M1010060,40.790560,-73.945406,360006
M1010060,40.790560,-73.945406,370001
M1010060,40.790882,-73.945169,370002
M1010060,40.791562,-73.944669,370003
M1010060,40.791911,-73.944417,370004
M1010060,40.791911,-73.944417,380001
M1010060,40.792242,-73.944179,380002
M1010060,40.792862,-73.943719,380003
M1010060,40.793492,-73.943269,380004
M1010060,40.793785,-73.943050,380005
M1010060,40.793785,-73.943050,390001
M1010060,40.794122,-73.942799,390002
M1010060,40.794752,-73.942349,390003
M1010060,40.795392,-73.941879,390004
M1010060,40.795492,-73.941799,390005
M1010060,40.795800,-73.941579,390006
M1010060,40.795800,-73.941579,400001
M1010060,40.796052,-73.941399,400002
M1010060,40.796832,-73.940849,400003
M1010060,40.797262,-73.940509,400004
M1010060,40.797822,-73.940097,400005
M1010060,40.797822,-73.940097,410001
M1010060,40.797942,-73.940009,410002
M1010060,40.798622,-73.939519,410003
M1010060,40.799242,-73.939059,410004
M1010060,40.799609,-73.938791,410005
M1010060,40.799609,-73.938791,420001
M1010060,40.799872,-73.938599,420002
M1010060,40.800502,-73.938149,420003
M1010060,40.801049,-73.937741,420004
M1010060,40.801049,-73.937741,430001
M1010060,40.801132,-73.937679,430002
M1010060,40.801762,-73.937229,430003
M1010060,40.802392,-73.936769,430004
M1010060,40.803012,-73.936309,430005
M1010060,40.803692,-73.935809,430006
M1010060,40.803883,-73.936259,430007
M1010060,40.803883,-73.936259,440001
M1010060,40.804372,-73.937409,440002
M1010060,40.804533,-73.937798,440003
M1010060,40.804533,-73.937798,450001
M1010060,40.804992,-73.938909,450002
M1010060,40.805042,-73.939019,450003
M1010060,40.805102,-73.939159,450004
M1010060,40.805253,-73.939511,450005
M1010060,40.805253,-73.939511,460001
M1010060,40.805732,-73.940629,460002
M1010060,40.805912,-73.941048,460003
M1010060,40.805912,-73.941048,470001
M1010060,40.806332,-73.942029,470002
M1010060,40.806422,-73.942249,470003
M1010060,40.806502,-73.942429,470004
M1010060,40.806515,-73.942460,470005
M1010060,40.806515,-73.942460,480001
M1010060,40.807062,-73.943769,480002
M1010060,40.807522,-73.944879,480003
M1010060,40.807742,-73.945419,480004
M1010060,40.807792,-73.945549,480005
M1010060,40.807979,-73.945998,480006
M1010060,40.807979,-73.945998,490001
M1010060,40.808062,-73.946199,490002
M1010060,40.808302,-73.946759,490003
M1010060,40.808932,-73.948249,490004
M1010060,40.809002,-73.948409,490005
M1010060,40.809174,-73.948820,490006
M1010060,40.809174,-73.948820,500001
M1010060,40.809562,-73.949749,500002
M1010060,40.809902,-73.950549,500003
M1010060,40.810162,-73.951159,500004
M1010060,40.810359,-73.951630,500005
M1010060,40.810359,-73.951630,510001
M1010060,40.810492,-73.951949,510002
M1010060,40.810762,-73.952579,510003
M1010060,40.810959,-73.953041,510004
M1010060,40.810959,-73.953041,520001
M1010060,40.811372,-73.954009,520002
M1010060,40.811602,-73.954549,520003
M1010060,40.811722,-73.954769,520004
M1010060,40.811842,-73.954929,520005
M1010060,40.811972,-73.955079,520006
M1010060,40.812222,-73.955299,520007
M1010060,40.812492,-73.955529,520008
M1010060,40.813342,-73.956249,520009
M1010060,40.813775,-73.955941,520010
M1010060,40.813775,-73.955941,530001
M1010060,40.814132,-73.955689,530002
M1010060,40.814472,-73.955459,530003
M1010060,40.814532,-73.955419,530004
M1010060,40.815102,-73.954999,530005
M1010060,40.815159,-73.954957,530006
M1010060,40.815159,-73.954957,540001
M1010060,40.815702,-73.954569,540002
M1010060,40.815732,-73.954549,540003
M1010060,40.816152,-73.954239,540004
M1010060,40.816352,-73.954089,540005
M1010060,40.816402,-73.954059,540006
M1010060,40.816714,-73.953828,540007
M1010060,40.816714,-73.953828,550001
M1010060,40.816862,-73.953719,550002
M1010060,40.817582,-73.953189,550003
M1010060,40.817652,-73.953139,550004
M1010060,40.817873,-73.952979,550005
M1010060,40.817873,-73.952979,560001
M1010060,40.818192,-73.952749,560002
M1010060,40.818222,-73.952729,560003
M1010060,40.818912,-73.952209,560004
M1010060,40.819340,-73.951899,560005
M1010060,40.819340,-73.951899,570001
M1010060,40.819562,-73.951739,570002
M1010060,40.820742,-73.950869,570003
M1010060,40.820812,-73.950819,570004
M1010060,40.821065,-73.950634,570005
M1010060,40.821065,-73.950634,580001
M1010060,40.821442,-73.950359,580002
M1010060,40.822062,-73.949909,580003
M1010060,40.822425,-73.949649,580004
M1010060,40.822425,-73.949649,590001
M1010060,40.822692,-73.949459,590002
M1010060,40.823312,-73.949029,590003
M1010060,40.823942,-73.948569,590004
M1010060,40.824267,-73.948319,590005
M1010060,40.824267,-73.948319,600001
M1010060,40.824412,-73.948209,600002
M1010060,40.824552,-73.948099,600003
M1010060,40.825232,-73.947599,600004
M1010060,40.825645,-73.947303,600005
M1010060,40.825645,-73.947303,610001
M1010060,40.825902,-73.947119,610002
M1010060,40.825962,-73.947079,610003
M1010060,40.826302,-73.946819,610004
M1010060,40.826452,-73.946709,610005
M1010060,40.826522,-73.946659,610006
M1010060,40.827142,-73.946199,610007
M1010060,40.827685,-73.945811,610008
M1010060,40.827685,-73.945811,620001
M1010060,40.827772,-73.945749,620002
M1010060,40.828392,-73.945289,620003
M1010060,40.829022,-73.944839,620004
M1010060,40.829642,-73.944379,620005
M1010060,40.829930,-73.944168,620006
M1010060,40.829930,-73.944168,630001
M1010060,40.830232,-73.943949,630002
M1010060,40.830262,-73.943929,630003
M1010060,40.830892,-73.943469,630004
M1010060,40.831572,-73.942999,630005
M1010060,40.831712,-73.942897,630006
M1010060,40.831712,-73.942897,640001
M1010060,40.832112,-73.942609,640002
M1010060,40.832242,-73.942509,640003
M1010060,40.832862,-73.942029,640004
M1010060,40.833482,-73.941579,640005
M1010060,40.833666,-73.941439,640006
M1010060,40.833666,-73.941439,650001
M1010060,40.834092,-73.941119,650002
M1010060,40.834722,-73.940659,650003
M1010060,40.835266,-73.940262,650004
M1010060,40.835266,-73.940262,660001
M1010060,40.835352,-73.940199,660002
M1010060,40.835782,-73.939899,660003
M1010060,40.836512,-73.939359,660004
M1010060,40.836602,-73.939299,660005
M1010060,40.837222,-73.938839,660006
M1010060,40.837495,-73.938641,660007
M1010060,40.837495,-73.938641,670001
M1010060,40.837872,-73.938369,670002
M1010060,40.837952,-73.938309,670003
M1010060,40.838482,-73.937919,670004
M1010060,40.838682,-73.937779,670005
M1010060,40.839272,-73.937339,670006
M1010060,40.839452,-73.937209,670007
M1010060,40.839696,-73.937026,670008
M1010060,40.839696,-73.937026,680001
M1010060,40.839812,-73.936939,680002
M1010060,40.839852,-73.936909,680003
M1010060,40.840472,-73.936469,680004
M1010060,40.841062,-73.936039,680005
M1010060,40.841552,-73.935669,680006
M1010060,40.841682,-73.935569,680007
M1010060,40.842007,-73.935339,680008
M1010060,40.842007,-73.935339,690001
M1010060,40.842292,-73.935139,690002
M1010060,40.842932,-73.934669,690003
M1010060,40.843148,-73.934507,690004
M1010060,40.843148,-73.934507,700001
M1010060,40.843572,-73.934189,700002
M1010060,40.843812,-73.934009,700003
M1010060,40.844232,-73.933709,700004
M1010060,40.844642,-73.933419,700005
M1010060,40.844902,-73.933229,700006
M1010060,40.845178,-73.933028,700007
M1010060,40.845178,-73.933028,710001
M1010060,40.845522,-73.932779,710002
M1010060,40.845912,-73.932499,710003
M1010060,40.846142,-73.932329,710004
M1010060,40.846272,-73.932239,710005
M1010060,40.846342,-73.932189,710006
M1010060,40.846422,-73.932129,710007
M1010060,40.846492,-73.932079,710008
M1010060,40.846542,-73.932039,710009
M1010060,40.846632,-73.931969,710010
M1010060,40.846692,-73.931919,710011
M1010060,40.846792,-73.931849,710012
M1010060,40.847034,-73.931674,710013
M1010060,40.847034,-73.931674,720001
M1010060,40.847042,-73.931669,720002
M1010060,40.847422,-73.931389,720003
M1010060,40.847732,-73.931169,720004
M1010060,40.848112,-73.930879,720005
M1010060,40.848384,-73.930680,720006
M1010060,40.848384,-73.930680,730001
M1010060,40.848482,-73.930609,730002
M1010060,40.848692,-73.930459,730003
M1010060,40.848732,-73.930429,730004
M1010060,40.849302,-73.930019,730005
M1010060,40.849652,-73.929759,730006
M1010060,40.849826,-73.929678,730007
M1010060,40.849826,-73.929678,740001
M1010060,40.849912,-73.929639,740002
M1010060,40.850512,-73.929199,740003
M1010060,40.850872,-73.928939,740004
M1010060,40.851172,-73.928649,740005
M1010060,40.851852,-73.928149,740006
M1010060,40.852226,-73.927882,740007
M1010060,40.852226,-73.927882,750001
M1010060,40.852302,-73.927829,750002
M1010060,40.852482,-73.927699,750003
M1010060,40.852602,-73.927609,750004
M1010060,40.853102,-73.927239,750005
M1010060,40.853172,-73.927189,750006
M1010060,40.853512,-73.926939,750007
M1010060,40.853702,-73.926809,750008
M1010060,40.853802,-73.926729,750009
M1010060,40.853954,-73.926615,750010
M1010060,40.853954,-73.926615,760001
M1010060,40.854272,-73.926379,760002
M1010060,40.854512,-73.926209,760003
M1010060,40.855972,-73.925159,760004
M1010060,40.856602,-73.924699,760005
M1010060,40.856932,-73.924629,760006
M1010060,40.857012,-73.924639,760007
M1010060,40.857172,-73.924669,760008
M1010060,40.857332,-73.924719,760009
M1010060,40.857742,-73.924929,760010
M1010060,40.857892,-73.925029,760011
M1010060,40.858002,-73.925149,760012
M1010060,40.858092,-73.925289,760013
M1010060,40.858162,-73.925439,760014
M1010060,40.858202,-73.925599,760015
M1010060,40.858222,-73.925749,760016
M1010060,40.858222,-73.925919,760017
M1010060,40.858192,-73.926069,760018
M1010060,40.858142,-73.926229,760019
M1010060,40.858072,-73.926369,760020
M1010060,40.857989,-73.926484,760021
M1010061,40.729603,-73.990022,10001
M1010061,40.729562,-73.989909,10002
M1010061,40.729892,-73.989659,10003
M1010061,40.730122,-73.989479,10004
M1010061,40.730404,-73.989273,10005
M1010061,40.730404,-73.989273,20001
M1010061,40.730712,-73.989049,20002
M1010061,40.731312,-73.988609,20003
M1010061,40.731672,-73.988349,20004
M1010061,40.731952,-73.988149,20005
M1010061,40.732592,-73.987689,20006
M1010061,40.733282,-73.987179,20007
M1010061,40.733720,-73.986861,20008
M1010061,40.733720,-73.986861,30001
M1010061,40.733972,-73.986679,30002
M1010061,40.734612,-73.986209,30003
M1010061,40.734902,-73.985999,30004
M1010061,40.735202,-73.985789,30005
M1010061,40.735492,-73.985569,30006
M1010061,40.735782,-73.985359,30007
M1010061,40.736102,-73.985129,30008
M1010061,40.736372,-73.984939,30009
M1010061,40.736452,-73.984879,30010
M1010061,40.736692,-73.984699,30011
M1010061,40.736832,-73.984589,30012
M1010061,40.736952,-73.984509,30013
M1010061,40.737542,-73.984079,30014
M1010061,40.738162,-73.983629,30015
M1010061,40.738662,-73.983249,30016
M1010061,40.738822,-73.983149,30017
M1010061,40.739492,-73.982659,30018
M1010061,40.739610,-73.982571,30019
M1010061,40.739610,-73.982571,40001
M1010061,40.740102,-73.982209,40002
M1010061,40.740722,-73.981759,40003
M1010061,40.741342,-73.981309,40004
M1010061,40.741952,-73.980849,40005
M1010061,40.742582,-73.980399,40006
M1010061,40.743192,-73.979959,40007
M1010061,40.743812,-73.979509,40008
M1010061,40.744442,-73.979059,40009
M1010061,40.745052,-73.978599,40010
M1010061,40.745239,-73.978461,40011
M1010061,40.745239,-73.978461,50001
M1010061,40.745722,-73.978109,50002
M1010061,40.746372,-73.977629,50003
M1010061,40.747002,-73.977169,50004
M1010061,40.747612,-73.976729,50005
M1010061,40.748242,-73.976269,50006
M1010061,40.748852,-73.975829,50007
M1010061,40.749132,-73.975619,50008
M1010061,40.749312,-73.975489,50009
M1010061,40.749432,-73.975399,50010
M1010061,40.749472,-73.975369,50011
M1010061,40.749692,-73.975209,50012
M1010061,40.750082,-73.974919,50013
M1010061,40.750782,-73.974419,50014
M1010061,40.751110,-73.974182,50015
M1010061,40.751110,-73.974182,60001
M1010061,40.751432,-73.973949,60002
M1010061,40.752062,-73.973499,60003
M1010061,40.752682,-73.973049,60004
M1010061,40.753322,-73.972589,60005
M1010061,40.753932,-73.972139,60006
M1010061,40.754562,-73.971679,60007
M1010061,40.755192,-73.971229,60008
M1010061,40.755492,-73.971009,60009
M1010061,40.755530,-73.970980,60010
M1010061,40.755530,-73.970980,70001
M1010061,40.755822,-73.970759,70002
M1010061,40.756442,-73.970309,70003
M1010061,40.757082,-73.969849,70004
M1010061,40.757692,-73.969399,70005
M1010061,40.758322,-73.968939,70006
M1010061,40.758942,-73.968479,70007
M1010061,40.759582,-73.968009,70008
M1010061,40.760272,-73.967509,70009
M1010061,40.760702,-73.967189,70010
M1010061,40.760752,-73.967149,70011
M1010061,40.760822,-73.967099,70012
M1010061,40.760922,-73.967029,70013
M1010061,40.761552,-73.966579,70014
M1010061,40.762162,-73.966129,70015
M1010061,40.762586,-73.965801,70016
M1010061,40.762586,-73.965801,80001
M1010061,40.762782,-73.965649,80002
M1010061,40.763412,-73.965169,80003
M1010061,40.764042,-73.964729,80004
M1010061,40.764072,-73.964709,80005
M1010061,40.764662,-73.964279,80006
M1010061,40.765292,-73.963809,80007
