trip_id,stop_id
11913245_M21,8109
11913245_M21,3136
11913245_M21,6596
11913245_M21,6523
11913245_M21,4119
11913245_M21,6819
11913245_M21,3941
11913245_M21,8150
11913246_M11,8109
11913246_M11,3136
11913246_M11,4821
11913246_M11,6523
11913246_M11,4119
11912976,5804
11912976,390
11912976,6540
11912976,7758
11912976,3706
11912977,4648
11912977,5350
11912977,5804
11912977,390
11912977,6540
11912977,7758
11912977,3706
11912978,4648
11912978,5350
11912978,5804
11912978,390
11912978,6540
11912978,7758
11912978,3706
11912979,4648
11912979,5350
11912979,5804
11912979,390
11912979,6540
11912942,3706
11912943,4648
11912943,5350
11912943,5804
11912943,390
11912943,6540
11912943,7758
11912943,3706
11912944,4648
11912944,5350
11912944,5804
11912944,390
11912944,6540
11912944,7758
11912944,3706
11912944,3491
11912945,4648
11912945,5350
11912945,5804
11912945,390
11912945,6540
11912945,7758
11912945,3706
11912945,3491
11912946,4648
11912946,5350
11913205_M11,8150
11913205_M21,8109
11913205_M21,3136
11913205_M21,4821
11913205_M21,6596
11913205_M21,6523
11913205_M21,4119
11913205_M21,6819
11913205_M21,3941
11913205_M21,8150
11913206_M11,8109
11913206_M11,3136
11913206_M11,4821
11913206_M11,6596
11913206_M11,6523
11913206_M11,4119
11913206_M11,6819
11913206_M11,3941
11913206_M11,8150
11913206_M21,8109
11913206_M21,3136
11913206_M21,4821
11913206_M21,6596
11913206_M21,6523
11913206_M21,4119
11913206_M21,6819
11913206_M21,3941
11913206_M21,8150
11913207_M11,8109
11913207_M11,3136
11913207_M11,4821
11913207_M11,6596
11913207_M11,6523
11913207_M11,4119
11913207_M11,6819
11913207_M11,3941
11913207_M11,8150
11913207_M21,8109
11913207_M21,3136
11913207_M21,4821
11913207_M21,6523
11913207_M21,4119
11913207_M21,6819
11913207_M21,3941
11913246_M11,6819
11913246_M11,3941
11913246_M11,4411
11913246_M21,8109
11913246_M21,3136
11913246_M21,4821
11913246_M21,6596
11913246_M21,6523
11913246_M21,4119
11913246_M21,6819
11913246_M21,3941
11913246_M21,4411
11913247_M11,8109
11913247_M11,3136
11913247_M11,4821
11913247_M11,6596
11913247_M11,6523
11913247_M11,4119
11913247_M11,6819
11913247_M11,3941
11913247_M11,4411
11913247_M21,8109
11913247_M21,3136
11913247_M21,4821
11913247_M21,6596
11913247_M21,6523
11913247_M21,4119
11913247_M21,6819
11913247_M21,3941
11913247_M21,4411
11913248_M11,8109
11913248_M11,3136
11913248_M11,4821
11913248_M11,6596
11913248_M11,6523
11913248_M11,4119
11913248_M11,6819
11913248_M11,3941
11913248_M11,4411
11913248_M21,8109
11913248_M21,3136
11913248_M21,4821
11912979,7758
11912979,3706
11912980,4648
11912980,5350
11912980,5804
11912980,390
11912980,6540
11912980,7758
11912980,3706
11912981,4648
11912981,5350
11912981,5804
11912981,390
11912981,6540
11912981,7758
11912981,3706
11912982,4648
11912982,5350
11912982,5804
11912982,390
11912982,6540
11912982,7758
11912982,3706
11912996,7758
11912996,3706
11912997,4648
11912997,5350
11912997,5804
11912997,390
11912997,6540
11912997,7758
11912997,3706
11912998,4648
11912998,5350
11912998,5804
11912998,390
11912998,6540
11912998,7758
11912998,3706
11912999,4648
11912999,5350
11912999,5804
11912999,390
11912999,6540
11912999,7758
11912999,3706
11913000,4648
11913248_M21,6596
11913248_M21,6523
11913248_M21,4119
11913248_M21,6819
11913248_M21,3941
11913248_M21,4411
11913249_M11,8109
11913249_M11,3136
11913249_M11,4821
11913249_M11,6596
11913249_M11,6523
11913249_M11,4119
11913249_M11,6819
11913249_M11,3941
11913249_M11,4411
11913249_M21,8109
11913249_M21,3136
11913249_M21,4821
11913249_M21,6596
11913249_M21,6523
11913249_M21,4119
11913249_M21,6819
11913249_M21,4411
11913250_M11,8109
11913250_M11,3136
11913250_M11,4821
11913250_M11,6596
11913250_M11,6523
11913250_M11,4119
11913250_M11,6819
11913250_M11,3941
11913250_M11,4411
11913250_M21,8109
11913250_M21,3136
11913250_M21,4821
11913250_M21,6596
11913250_M21,6523
11913250_M21,4119
11913250_M21,6819
11913250_M21,3941
11913250_M21,4411
11913251_M11,8109
11913251_M11,3136
11913251_M11,4821
11913251_M11,6596
11913251_M11,6523
11913251_M11,4119
11913251_M11,6819
11913251_M11,3941
11913251_M11,4411
11913251_M21,8109
11913251_M21,3136
11913251_M21,4821
11913251_M21,6596
11913251_M21,6523
11913251_M21,4119
11913251_M21,6819
11913251_M21,3941
11913251_M21,4411
11913252_M11,8109
11913252_M11,3136
11913252_M11,4821
11913252_M11,6523
11913252_M11,4119
11913252_M11,6819
11913252_M11,3941
11913252_M11,4411
11913252_M21,8109
11913252_M21,3136
11913252_M21,4821
11913252_M21,6596
11913252_M21,6523
11913252_M21,4119
11913252_M21,6819
11913252_M21,3941
11913252_M21,4411
11912983,5350
11912983,5804
11912983,390
11912983,6540
11912983,7758
11912983,3706
11912984,4648
11912984,5350
11912984,5804
11912984,390
11912984,6540
11912984,7758
11912984,3706
11912985,4648
11912985,5350
11912985,5804
11912985,390
11912985,6540
11912985,7758
11912985,3706
11912986,4648
11912986,5350
11913000,5350
11913000,5804
11913000,390
11913000,6540
11913000,7758
11913000,3706
11913001,4648
11913001,5350
11913001,5804
11913001,390
11913001,6540
11913001,7758
11913001,3706
11913168_M11,4821
11913168_M11,6596
11913168_M11,6523
11913168_M11,4119
11913168_M11,6819
11913168_M21,4821
11913168_M21,6596
11913168_M21,6523
11913168_M21,4119
11913168_M21,6819
11913169_M11,8109
11913169_M11,3136
11913169_M11,4821
11913169_M11,6596
11913169_M11,6523
11913169_M11,4119
11913169_M11,6819
11913169_M21,8109
11913169_M21,3136
11913169_M21,4821
11913169_M21,6596
11913169_M21,6523
11913169_M21,4119
11913169_M21,6819
11913253_M11,8109
11913253_M11,3136
11913253_M11,4821
11913253_M11,6596
11913253_M11,6523
11913253_M11,4119
11913253_M11,6819
11913253_M11,3941
11913253_M11,4411
11913253_M21,8109
11913253_M21,3136
11913253_M21,4821
11913253_M21,6596
11913253_M21,6523
11913253_M21,4119
11913253_M21,6819
11913253_M21,3941
11913253_M21,4411
11913254_M11,8109
11913254_M11,3136
11913254_M11,4821
11913254_M11,6596
11913254_M11,6523
11913254_M11,6819
11913254_M11,3941
11913254_M11,4411
11913254_M21,3136
11913254_M21,4821
11913254_M21,6596
11913254_M21,6523
11913254_M21,4119
11913254_M21,6819
11913254_M21,3941
11913254_M21,4411
11913255_M11,8109
11913255_M11,3136
11913255_M11,4821
11913255_M11,6596
11913255_M11,6523
11913255_M11,4119
11913255_M11,3941
11913255_M11,4411
11913255_M21,8109
11913255_M21,3136
11913255_M21,4821
11913255_M21,6596
11913255_M21,6523
11913255_M21,4119
11913255_M21,6819
11913255_M21,3941
11913255_M21,4411
11913256_M11,8109
11913256_M11,3136
11913256_M11,4821
11913256_M11,6596
11913256_M11,6523
11913256_M11,4119
11913256_M11,3941
11913256_M11,4411
11913256_M21,8109
11913256_M21,3136
11913256_M21,4821
11913256_M21,6596
11913256_M21,6523
11913256_M21,4119
11913256_M21,6819
11913256_M21,3941
11913256_M21,4411
11913257_M11,8109
11913257_M11,3136
11913257_M11,4821
11913257_M11,6596
11913257_M11,4119
11913257_M11,6819
11913257_M11,3941
11913257_M11,4411
11913257_M21,8109
11913257_M21,3136
11913257_M21,4821
11913257_M21,6596
11913257_M21,6523
11912986,390
11912986,6540
11912986,7758
11912986,3706
11912987,4648
11912987,5350
11912987,5804
11912987,390
11912987,6540
11912987,7758
11912987,3706
11912988,4648
11912988,5350
11912988,5804
11912988,390
11912988,6540
11912988,7758
11912988,3706
11912989,4648
11912989,5350
11912989,5804
11912989,390
11912989,6540
11912989,7758
11913170_M11,4821
11913170_M11,6596
11913170_M11,6523
11913170_M11,4119
11913170_M11,6819
11913170_M21,4821
11913170_M21,6596
11913170_M21,6523
11913170_M21,4119
11913170_M21,6819
11913171_M11,8109
11913171_M11,3136
11913171_M11,4821
11913171_M11,6596
11913171_M11,6523
11913171_M11,4119
11913171_M11,6819
11913171_M21,8109
11913171_M21,3136
11913171_M21,4821
11913171_M21,6596
11913171_M21,6523
11913171_M21,4119
11913171_M21,6819
11913172_M11,8109
11913172_M11,4821
11913172_M11,6596
11913172_M11,6523
11913172_M11,4119
11913172_M11,6819
11913172_M21,8109
11913172_M21,3136
11913172_M21,4821
11913172_M21,6596
11913172_M21,6523
11913172_M21,4119
11913172_M21,6819
11913173_M11,8109
11913173_M11,3136
11913173_M11,4821
11913173_M11,6596
11913173_M11,6523
11913173_M11,4119
11913173_M11,6819
11913173_M11,3941
11913173_M11,8150
11913173_M21,8109
11913173_M21,3136
11913173_M21,4821
11913173_M21,6596
11913173_M21,6523
11913173_M21,4119
11913173_M21,6819
11913173_M21,3941
11913257_M21,4119
11913257_M21,6819
11913257_M21,3941
11913257_M21,4411
11913258_M11,8109
11913258_M11,3136
11913258_M11,4821
11913258_M11,6596
11913258_M11,6523
11913258_M11,4119
11913258_M11,6819
11913258_M11,3941
11913258_M11,4411
11913258_M21,8109
11913258_M21,3136
11913258_M21,4821
11913258_M21,6596
11913258_M21,6523
11913258_M21,4119
11913258_M21,6819
11913258_M21,3941
11913258_M21,4411
11913259_M11,8109
11913259_M11,3136
11913259_M11,4821
11913259_M11,6596
11913259_M11,6523
11913259_M11,4119
11913259_M11,6819
11913259_M11,3941
11913259_M11,4411
11913259_M21,8109
11913259_M21,3136
11913259_M21,4821
11913259_M21,6596
11913259_M21,6523
11913259_M21,4119
11913259_M21,6819
11913259_M21,3941
11913259_M21,4411
11913282_M11,8109
11913282_M11,3136
11913282_M11,4821
11913282_M11,6596
11913282_M11,6523
11913282_M11,4119
11913282_M11,6819
11913282_M11,3941
11913282_M11,8150
11913282_M21,8109
11913282_M21,3136
11913282_M21,4821
11913282_M21,6596
11913282_M21,6523
11913282_M21,4119
11913282_M21,6819
11913282_M21,3941
11913282_M21,8150
11913283_M11,8109
11913283_M11,3136
11913283_M11,6596
11913283_M11,6523
11913283_M11,4119
11913283_M11,6819
11913283_M11,3941
11913283_M11,8150
11913283_M21,8109
11913283_M21,3136
11913283_M21,4821
11913283_M21,6596
11913283_M21,6523
11913283_M21,4119
11913283_M21,6819
11913283_M21,3941
11913283_M21,8150
11913284_M11,8109
11913284_M11,3136
11913284_M11,4821
11913284_M11,6596
11913284_M11,6523
11912989,3706
11912990,4648
11912990,5350
11912990,5804
11912990,390
11912990,6540
11912990,7758
11912990,3706
11912991,4648
11912991,5350
11912991,5804
11912991,390
11912991,6540
11912991,7758
11912991,3706
11912992,4648
11912992,5350
11912992,5804
11912992,390
11912992,6540
11912992,7758
11912992,3706
11912993,4648
11912993,5350
11913173_M21,8150
11913174_M11,8109
11913174_M11,3136
11913174_M11,4821
11913174_M11,6596
11913174_M11,6523
11913174_M11,4119
11913174_M11,6819
11913174_M11,3941
11913174_M11,8150
11913174_M21,8109
11913174_M21,3136
11913174_M21,4821
11913174_M21,6596
11913174_M21,6523
11913174_M21,4119
11913174_M21,6819
11913174_M21,3941
11913174_M21,8150
11913175_M11,3136
11913175_M11,4821
11913175_M11,6596
11913175_M11,6523
11913175_M11,4119
11913175_M11,6819
11913175_M11,3941
11913175_M11,8150
11913175_M21,8109
11913175_M21,3136
11913175_M21,4821
11913175_M21,6596
11913175_M21,6523
11913175_M21,4119
11913175_M21,6819
11913175_M21,3941
11913175_M21,8150
11913176_M11,8109
11913260_M11,8109
11913260_M11,3136
11913260_M11,4821
11913260_M11,6596
11913260_M11,6523
11913260_M11,4119
11913260_M11,6819
11913260_M11,3941
11913260_M11,4411
11913260_M21,8109
11913260_M21,3136
11913260_M21,4821
11913260_M21,6596
11913260_M21,6523
11913260_M21,4119
11913260_M21,6819
11913260_M21,3941
11913260_M21,4411
11913261_M11,8109
11913261_M11,3136
11913261_M11,4821
11913261_M11,6596
11913261_M11,6523
11913261_M11,4119
11913261_M11,6819
11913261_M11,3941
11913261_M11,4411
11913261_M21,8109
11913261_M21,3136
11913261_M21,4821
11913261_M21,6596
11913261_M21,6523
11913261_M21,4119
11913261_M21,6819
11913261_M21,3941
11913261_M21,4411
11913284_M11,4119
11913284_M11,6819
11913284_M11,3941
11913284_M11,8150
11913284_M21,8109
11913284_M21,3136
11913284_M21,4821
11913284_M21,6596
11913284_M21,6523
11913284_M21,4119
11913284_M21,6819
11913284_M21,3941
11913284_M21,8150
11913285_M11,8109
11913285_M11,3136
11913285_M11,4821
11913285_M11,6596
11913285_M11,6523
11913285_M11,4119
11913285_M11,6819
11913285_M11,3941
11913285_M11,8150
11913285_M21,8109
11913285_M21,3136
11913285_M21,4821
11913285_M21,6596
11913285_M21,6523
11913285_M21,4119
11913285_M21,3941
11913285_M21,8150
11913286_M11,8109
11913286_M11,3136
11913286_M11,4821
11913286_M11,6596
11913286_M11,6523
11913286_M11,4119
11913286_M11,3941
11913286_M11,8150
11913286_M21,8109
11913286_M21,3136
11913286_M21,4821
11913286_M21,6596
11913286_M21,6523
11913286_M21,4119
11912993,5804
11912993,390
11912993,6540
11912993,7758
11912993,3706
11912994,4648
11912994,5350
11912994,5804
11912994,390
11912994,6540
11912994,7758
11912994,3706
11912995,4648
11912995,5350
11912995,5804
11912995,390
11912995,6540
11912995,7758
11912995,3706
11912996,4648
11912996,5350
11912996,5804
11912996,390
11912996,6540
11913176_M11,3136
11913176_M11,4821
11913176_M11,6596
11913176_M11,6523
11913176_M11,4119
11913176_M11,6819
11913176_M11,3941
11913176_M11,8150
11913176_M21,8109
11913176_M21,3136
11913176_M21,4821
11913176_M21,6596
11913176_M21,6523
11913176_M21,4119
11913176_M21,6819
11913176_M21,3941
11913176_M21,8150
11913177_M11,8109
11913177_M11,3136
11913177_M11,4821
11913177_M11,6596
11913177_M11,6523
11913177_M11,4119
11913177_M11,6819
11913177_M11,3941
11913177_M11,8150
11913177_M21,8109
11913177_M21,3136
11913177_M21,4821
11913177_M21,6596
11913177_M21,6523
11913177_M21,4119
11913177_M21,6819
11913177_M21,3941
11913177_M21,8150
11913178_M11,8109
11913178_M11,3136
11913178_M11,4821
11913178_M11,6596
11913178_M11,6523
11913178_M11,4119
11913178_M11,6819
11913178_M11,3941
11913178_M11,8150
11913178_M21,8109
11913178_M21,3136
11913178_M21,4821
11913178_M21,6596
11913178_M21,6523
11913262_M11,8109
11913262_M11,3136
11913262_M11,4821
11913262_M11,6596
11913262_M11,6523
11913262_M11,4119
11913262_M11,6819
11913262_M11,3941
11913262_M11,4411
11913262_M21,8109
11913262_M21,3136
11913262_M21,4821
11913262_M21,6596
11913262_M21,6523
11913262_M21,4119
11913262_M21,6819
11913262_M21,3941
11913262_M21,4411
11913276_M11,8109
11913276_M11,3136
11913276_M11,4821
11913276_M11,6596
11913276_M11,6523
11913276_M11,4119
11913276_M11,6819
11913276_M11,3941
11913276_M11,8150
11913276_M21,8109
11913276_M21,3136
11913276_M21,4821
11913276_M21,6596
11913276_M21,6523
11913276_M21,6819
11913276_M21,3941
11913276_M21,8150
11913278_M11,8109
11913278_M11,3136
11913278_M11,4821
11913278_M11,6596
11913278_M11,6523
11913278_M11,6819
11913278_M11,3941
11913286_M21,6819
11913286_M21,3941
11913286_M21,8150
11913287_M11,8109
11913287_M11,3136
11913287_M11,4821
11913287_M11,6596
11913287_M11,6523
11913287_M11,4119
11913287_M11,6819
11913287_M11,3941
11913287_M11,8150
11913287_M21,8109
11913287_M21,3136
11913287_M21,4821
11913287_M21,6596
11913287_M21,6523
11913287_M21,4119
11913287_M21,6819
11913287_M21,3941
11913287_M21,8150
11913288_M11,8109
11913288_M11,3136
11913288_M11,4821
11913288_M11,6596
11913288_M11,6523
11913288_M11,6819
11913288_M11,3941
11913288_M11,8150
11913288_M21,8109
11913288_M21,3136
11913288_M21,4821
11913288_M21,6596
11913288_M21,6523
11913288_M21,4119
11913288_M21,6819
11913288_M21,3941
11913288_M21,8150
11912908,8135
11912908,5309
11912908,6539
11912908,3356
11912908,5781
11912908,5349
11912908,4648
11912909,3706
11912909,8135
11912909,5309
11912909,6539
11912909,3356
11912909,5781
11912909,5349
11912909,4648
11912910,3706
11912910,8135
11912910,5309
11912910,6539
11912910,3356
11912910,5781
11912910,5349
11912910,4648
11912911,3706
11912911,8135
11912911,5309
11912911,6539
11912911,3356
11912911,5781
11913178_M21,4119
11913178_M21,6819
11913178_M21,3941
11913178_M21,8150
11913179_M11,8109
11913179_M11,3136
11913179_M11,4821
11913179_M11,6596
11913179_M11,6523
11913179_M11,4119
11913179_M11,6819
11913179_M11,3941
11913179_M11,8150
11913179_M21,8109
11913179_M21,3136
11913179_M21,4821
11913179_M21,6596
11913179_M21,6523
11913179_M21,4119
11913179_M21,6819
11913179_M21,3941
11913179_M21,8150
11913180_M11,8109
11913180_M11,3136
11913180_M11,4821
11913180_M11,6596
11913180_M11,6523
11913180_M11,4119
11913180_M11,6819
11913180_M11,3941
11913180_M11,8150
11913180_M21,8109
11913180_M21,3136
11913180_M21,4821
11913180_M21,6523
11913180_M21,4119
11913180_M21,6819
11913180_M21,3941
11913180_M21,8150
11913278_M11,8150
11913278_M21,8109
11913278_M21,3136
11913278_M21,4821
11913278_M21,6596
11913278_M21,6523
11913278_M21,4119
11913278_M21,6819
11913278_M21,3941
11913278_M21,8150
11913280_M11,8109
11913280_M11,3136
11913280_M11,4821
11913280_M11,6596
11913280_M11,6523
11913280_M11,4119
11913280_M11,6819
11913280_M11,3941
11913280_M11,8150
11913280_M21,8109
11913280_M21,3136
11913280_M21,4821
11913280_M21,6596
11913280_M21,6523
11913280_M21,4119
11913280_M21,6819
11913280_M21,3941
11913280_M21,8150
11913281_M11,8109
11913281_M11,3136
11913281_M11,4821
11913281_M11,6523
11913281_M11,4119
11913281_M11,6819
11913281_M11,3941
11913281_M11,8150
11913281_M21,8109
11913281_M21,3136
11913281_M21,4821
11913281_M21,6596
11913281_M21,6523
11913281_M21,4119
11913281_M21,6819
11913281_M21,3941
11913281_M21,8150
11912946,5804
11912946,390
11912946,6540
11912946,7758
11912946,3706
11912946,3491
11912947,4648
11912947,5350
11912947,5804
11912947,390
11912947,6540
11912947,7758
11912947,3706
11912947,3491
11912948,4648
11912948,5350
11912948,5804
11912948,390
11912948,6540
11912948,7758
11912948,3706
11912948,3491
11912949,4648
11912949,5350
11912949,5804
11912911,5349
11912911,4648
11912912,3706
11912912,8135
11912912,5309
11912912,6539
11912912,3356
11912912,5781
11912912,5349
11912912,4648
11912913,3706
11912913,8135
11912913,5309
11912913,6539
11912913,3356
11912913,5781
11912913,5349
11912913,4648
11912914,3706
11912914,8135
11912914,5309
11912914,6539
11912914,3356
11912914,5781
11912914,5349
11912914,4648
11912915,3706
11912915,8135
11912915,5309
11912915,6539
11913181_M11,8109
11913181_M11,3136
11913181_M11,4821
11913181_M11,6596
11913181_M11,6523
11913181_M11,4119
11913181_M11,6819
11913181_M11,3941
11913181_M11,8150
11913181_M21,8109
11913181_M21,3136
11913181_M21,4821
11913181_M21,6596
11913181_M21,6523
11913181_M21,4119
11913181_M21,6819
11913181_M21,3941
11913181_M21,8150
11913182_M11,8109
11913182_M11,3136
11913182_M11,4821
11913182_M11,6596
11913182_M11,6523
11913182_M11,4119
11913182_M11,6819
11913182_M11,3941
11913182_M11,8150
11913182_M21,8109
11913182_M21,3136
11913182_M21,4821
11913182_M21,6596
11913182_M21,6523
11913182_M21,4119
11913182_M21,6819
11913182_M21,8150
11913183_M11,8109
11913183_M11,3136
11913183_M11,4821
11913183_M11,6596
11913183_M11,6523
11913183_M11,4119
11913183_M11,6819
11913207_M21,8150
11913209_M11,8109
11913209_M11,3136
11913209_M11,4821
11913209_M11,6596
11913209_M11,6523
11913209_M11,4119
11913209_M11,6819
11913209_M11,3941
11913209_M11,8150
11913209_M21,8109
11913209_M21,3136
11913209_M21,4821
11913209_M21,6596
11913209_M21,6523
11913209_M21,4119
11913209_M21,6819
11913209_M21,3941
11913209_M21,8150
11913221_M11,8109
11913221_M11,3136
11913221_M11,6596
11913221_M11,6523
11913221_M11,4119
11913221_M11,6819
11913221_M11,3941
11913221_M11,8150
11913221_M21,8109
11913221_M21,3136
11913221_M21,4821
11913221_M21,6596
11913221_M21,6523
11913221_M21,4119
11913221_M21,6819
11913221_M21,3941
11913221_M21,8150
11913223_M11,8109
11913223_M11,3136
11913223_M11,4821
11913223_M11,6596
11912949,390
11912949,6540
11912949,7758
11912949,3706
11912949,3491
11912950,4648
11912950,5350
11912950,5804
11912950,390
11912950,6540
11912950,7758
11912950,3706
11912951,4648
11912951,5350
11912951,5804
11912951,390
11912951,6540
11912951,7758
11912951,3706
11912952,4648
11912952,5350
11912952,5804
11912952,390
11912952,6540
11912915,3356
11912915,5781
11912915,5349
11912915,4648
11912916,3706
11912916,8135
11912916,5309
11912916,6539
11912916,3356
11912916,5781
11912916,5349
11912916,4648
11912917,3706
11912917,8135
11912917,5309
11912917,6539
11912917,3356
11912917,5781
11912917,5349
11912917,4648
11912918,3706
11912918,8135
11912918,5309
11912918,6539
11912918,3356
11912918,5781
11912918,5349
11912918,4648
11912919,3706
11913183_M11,3941
11913183_M11,8150
11913183_M21,8109
11913183_M21,3136
11913183_M21,4821
11913183_M21,6596
11913183_M21,6523
11913183_M21,4119
11913183_M21,6819
11913183_M21,3941
11913183_M21,8150
11913184_M11,8109
11913184_M11,3136
11913184_M11,4821
11913184_M11,6596
11913184_M11,6523
11913184_M11,4119
11913184_M11,6819
11913184_M11,3941
11913184_M11,8150
11913184_M21,8109
11913184_M21,3136
11913184_M21,4821
11913184_M21,6523
11913184_M21,4119
11913184_M21,6819
11913184_M21,3941
11913184_M21,8150
11913186_M11,8109
11913186_M11,3136
11913186_M11,4821
11913186_M11,6596
11913186_M11,6523
11913186_M11,4119
11913186_M11,6819
11913186_M11,3941
11913186_M21,8109
11913186_M21,3136
11913186_M21,4821
11913186_M21,6596
11913186_M21,6523
11913186_M21,4119
11913186_M21,6819
11913186_M21,3941
11913223_M11,6523
11913223_M11,4119
11913223_M11,6819
11913223_M11,3941
11913223_M11,8150
11913223_M21,8109
11913223_M21,3136
11913223_M21,4821
11913223_M21,6596
11913223_M21,6523
11913223_M21,4119
11913223_M21,6819
11913223_M21,3941
11913223_M21,8150
11913225_M11,8109
11913225_M11,3136
11913225_M11,4821
11913225_M11,6596
11913225_M11,6523
11913225_M11,4119
11913225_M11,6819
11913225_M11,3941
11913225_M11,8150
11913225_M21,8109
11913225_M21,3136
11913225_M21,4821
11913225_M21,6596
11913225_M21,6523
11913225_M21,4119
11913225_M21,6819
11913225_M21,3941
11913225_M21,8150
11913227_M11,8109
11913227_M11,3136
11913227_M11,4821
11913227_M11,6596
11913227_M11,6523
11913227_M11,4119
11913227_M11,6819
11913227_M11,3941
11913227_M11,8150
11913227_M21,8109
11913227_M21,3136
11913227_M21,4821
11913227_M21,6596
11913227_M21,6523
11912952,7758
11912952,3706
11912953,4648
11912953,5350
11912953,5804
11912953,390
11912953,6540
11912953,7758
11912953,3706
11912954,4648
11912954,5350
11912954,5804
11912954,390
11912954,6540
11912954,7758
11912954,3706
11912955,4648
11912955,5350
11912955,5804
11912955,390
11912955,6540
11912955,7758
11912955,3706
11912956,4648
11912956,5350
11912919,8135
11912919,5309
11912919,6539
11912919,3356
11912919,5781
11912919,5349
11912919,4648
11912920,4648
11912920,5350
11912920,5804
11912920,390
11912920,6540
11912920,7758
11912920,3706
11912921,4648
11912921,5350
11912921,5804
11912921,390
11912921,6540
11912921,7758
11912921,3706
11912922,4648
11912922,5350
11912922,5804
11913186_M21,8150
11913188_M11,8109
11913188_M11,3136
11913188_M11,4821
11913188_M11,6596
11913188_M11,6523
11913188_M11,4119
11913188_M11,6819
11913188_M11,3941
11913188_M11,8150
11913188_M21,8109
11913188_M21,3136
11913188_M21,4821
11913188_M21,6596
11913188_M21,6523
11913188_M21,4119
11913188_M21,6819
11913188_M21,3941
11913188_M21,8150
11913190_M11,8109
11913190_M11,3136
11913190_M11,4821
11913190_M11,6523
11913190_M11,4119
11913190_M11,6819
11913190_M11,3941
11913190_M11,8150
11913190_M21,8109
11913190_M21,3136
11913190_M21,4821
11913190_M21,6596
11913190_M21,6523
11913190_M21,4119
11913190_M21,6819
11913190_M21,3941
11913190_M21,8150
11913227_M21,4119
11913227_M21,6819
11913227_M21,3941
11913227_M21,8150
11913229_M11,8109
11913229_M11,3136
11913229_M11,4821
11913229_M11,6596
11913229_M11,6523
11913229_M11,4119
11913229_M11,6819
11913229_M11,3941
11913229_M11,8150
11913229_M21,8109
11913229_M21,3136
11913229_M21,4821
11913229_M21,6596
11913229_M21,6523
11913229_M21,4119
11913229_M21,6819
11913229_M21,3941
11913229_M21,8150
11913231_M11,8109
11913231_M11,3136
11913231_M11,4821
11913231_M11,6596
11913231_M11,4119
11913231_M11,6819
11913231_M11,3941
11913231_M11,8150
11913231_M21,8109
11913231_M21,3136
11913231_M21,4821
11913231_M21,6596
11913231_M21,6523
11913231_M21,4119
11913231_M21,6819
11913231_M21,3941
11913231_M21,8150
11912956,5804
11912956,390
11912956,6540
11912956,7758
11912956,3706
11912957,4648
11912957,5350
11912957,5804
11912957,390
11912957,6540
11912957,7758
11912957,3706
11912958,4648
11912958,5350
11912958,5804
11912958,390
11912958,6540
11912958,7758
11912958,3706
11912959,4648
11912959,5350
11912959,5804
11912922,390
11912922,6540
11912922,7758
11912922,3706
11912923,4648
11912923,5350
11912923,5804
11912923,390
11912923,6540
11912923,7758
11912923,3706
11912924,4648
11912924,5350
11912924,5804
11912924,390
11912924,6540
11912924,7758
11912924,3706
11912925,4648
11912925,5350
11912925,5804
11912925,390
11912925,6540
11912925,7758
11913191_M11,8109
11913191_M11,3136
11913191_M11,4821
11913191_M11,6596
11913191_M11,6523
11913191_M11,4119
11913191_M11,6819
11913191_M11,3941
11913191_M11,8150
11913191_M21,8109
11913191_M21,3136
11913191_M21,4821
11913191_M21,6596
11913191_M21,6523
11913191_M21,4119
11913191_M21,6819
11913191_M21,3941
11913191_M21,8150
11913192_M11,8109
11913192_M11,3136
11913192_M11,4821
11913192_M11,6596
11913192_M11,4119
11913192_M11,6819
11913192_M11,3941
11913192_M11,8150
11913192_M21,8109
11913192_M21,3136
11913192_M21,4821
11913192_M21,6596
11913192_M21,6523
11913192_M21,4119
11913192_M21,6819
11913192_M21,3941
11913192_M21,8150
11913193_M11,3136
11913193_M11,4821
11913193_M11,6596
11913193_M11,6523
11913193_M11,4119
11913193_M11,6819
11913193_M11,3941
11913193_M11,8150
11913193_M21,8109
11913232_M11,8109
11913232_M11,3136
11913232_M11,4821
11913232_M11,6596
11913232_M11,6523
11913232_M11,4119
11913232_M11,6819
11913232_M11,3941
11913232_M11,8150
11913232_M21,8109
11913232_M21,3136
11913232_M21,4821
11913232_M21,6596
11913232_M21,6523
11913232_M21,4119
11913232_M21,6819
11913232_M21,3941
11913232_M21,8150
11913233_M11,8109
11913233_M11,3136
11913233_M11,4821
11913233_M11,6596
11913233_M11,6523
11913233_M11,4119
11913233_M11,6819
11913233_M11,3941
11913233_M11,8150
11913233_M21,8109
11913233_M21,3136
11913233_M21,4821
11913233_M21,6596
11913233_M21,6523
11913233_M21,4119
11913233_M21,6819
11913233_M21,3941
11913233_M21,8150
11913234_M11,8109
11913234_M11,3136
11913234_M11,4821
11913234_M11,6596
11913234_M11,6523
11913234_M11,4119
11913234_M11,6819
11912959,390
11912959,6540
11912959,7758
11912959,3706
11912960,4648
11912960,5350
11912960,5804
11912960,390
11912960,6540
11912960,7758
11912960,3706
11912961,4648
11912961,5350
11912961,5804
11912961,390
11912961,6540
11912961,7758
11912961,3706
11912962,4648
11912962,5350
11912962,5804
11912962,390
11912962,6540
11912962,7758
11912962,3706
11912963,4648
11912925,3706
11912926,4648
11912926,5350
11912926,5804
